year,quarter,company_id,sector,revenue,profit_margin,profit,stock_price,pe_ratio,debt_to_equity,dividend_yield,market_cap
2013,1,Company_14,Energy,2583019529.27,0.3,772268239.3,698.07,0.9,1.09,0.01,49709537320.57
2013,1,Company_15,Finance,2755220831.22,0.32,873677200.01,744.61,0.85,1.13,0.02,30490411859.4
2013,1,Company_16,Energy,2927422133.17,0.34,981326712.16,791.14,0.81,1.65,0.02,68940684116.98
2013,1,Company_17,Energy,3099623435.12,0.35,1095216775.73,837.68,0.76,,0.0,77921776147.9
2013,1,Company_18,Utilities,3271824737.08,0.37,1215347390.73,884.22,0.73,0.8,0.01,39513709823.71
2013,1,Company_19,Consumer Goods,3444026039.03,0.39,1341718557.16,930.76,0.69,1.56,0.01,89720387875.62
2013,1,Company_20,Technology,3616227340.98,0.41,1474330275.02,977.3,0.66,1.06,0.03,57368213877.95
2013,1,Company_21,Technology,3788428642.93,0.43,1613182544.31,1023.83,0.63,0.78,0.02,36656144667.31
2013,1,Company_22,Technology,3960629944.88,0.44,1758275365.03,1070.37,0.61,0.78,0.02,71157748093.78
2013,1,Company_23,Manufacturing,4132831246.83,0.46,1909608737.17,1116.91,0.58,0.58,0.03,17018159676.1
2013,1,Company_24,Healthcare,4305032548.78,0.48,2067182660.74,1163.45,0.56,1.28,0.03,78534986221.03
2013,1,Company_25,Finance,4477233850.73,0.5,2230997135.75,1209.98,0.54,0.76,0.03,13890833370.38
2013,2,Company_1,Finance,447121317.38,0.09,39128608.37,80.06,2.05,1.94,0.03,2232323825.38
2013,2,Company_2,Manufacturing,670681976.07,0.11,75462316.14,120.1,1.59,1.46,0.03,7271073713.58
2013,2,Company_3,Healthcare,1162515425.2,0.14,159868314.2,208.17,1.3,1.63,0.01,11269088705.25
2013,2,Company_4,Consumer Goods,1117803293.46,0.16,181668538.86,200.16,1.1,0.76,0.02,5630009288.47
2013,2,Company_5,Finance,1341363952.15,0.19,251541053.81,240.19,0.95,1.37,0.03,21902473848.29
2013,2,Company_6,Healthcare,1564924610.84,0.21,332593171.14,280.23,0.84,1.44,0.01,23984425368.26
2013,2,Company_7,Technology,1788485269.53,0.24,424824890.87,320.26,0.75,0.84,0.04,15849282952.76
2013,2,Company_8,Consumer Goods,1609636742.58,0.26,422588970.39,288.23,0.68,1.54,0.02,27112305455.36
2013,2,Company_9,Technology,2235606586.91,0.29,642827137.5,400.32,0.62,1.74,0.0,17052344183.26
2013,2,Company_10,Technology,2459167245.61,0.31,768597664.41,440.36,0.57,0.67,-0.0,21870561111.47
2013,2,Company_11,Utilities,2682727904.3,0.34,905547793.7,480.39,0.53,0.41,0.01,4887768608.61
2013,2,Company_12,Technology,2906288562.99,0.36,1053677525.39,520.42,0.49,1.21,0.01,12662386542.59
2013,2,Company_13,Energy,3129849221.68,0.39,1212986859.46,560.45,0.46,0.69,0.01,54389126717.42
2013,2,Company_14,Energy,3353409880.37,0.41,1383475795.93,600.49,0.43,0.92,0.01,52013159286.89
2013,2,Company_15,Finance,3576970539.06,0.44,1565144334.79,640.52,0.41,0.87,0.02,14857948896.46
2013,2,Company_16,Healthcare,3800531197.75,0.46,1757992476.04,680.55,0.39,0.85,0.03,42392987947.32
2013,2,Company_17,Healthcare,4024091856.44,0.49,1962020219.68,720.58,0.37,0.67,0.02,65278872502.21
2013,2,Company_18,Manufacturing,4247652515.14,0.51,2177227565.72,760.62,0.35,1.23,0.01,23562861554.02
2013,2,Company_19,Technology,4471213173.83,0.54,2403614514.14,800.65,0.33,0.97,0.01,56509448774.64
2013,2,Company_20,Finance,4694773832.52,0.56,2641181064.96,840.68,0.32,1.57,0.02,39341114226.52
2013,2,Company_21,Finance,4918334491.21,0.59,2889927218.16,880.71,0.3,0.8,0.02,22637644671.05
2013,2,Company_22,Utilities,5141895149.9,0.61,3149852973.76,920.75,0.29,0.51,0.05,68888336060.81
2013,2,Company_23,Finance,5365455808.59,0.64,3420958331.75,960.78,0.28,,0.03,41543668694.41
2013,2,Company_24,Technology,5589016467.28,0.66,3703243292.14,1000.81,0.27,0.95,0.02,29778257717.28
2013,2,Company_25,Finance,5812577125.98,0.69,3996707854.91,1040.84,0.26,1.44,0.02,33311796383.7
2013,3,Company_1,Healthcare,480574031.4,0.09,42439210.71,49.57,1.17,2.01,0.02,1935303749.36
2013,3,Company_2,Consumer Goods,720861047.1,0.11,81847049.23,74.36,0.91,1.28,0.04,3054862871.01
2013,3,Company_3,Finance,1249492481.65,0.14,173394489.47,128.88,0.74,1.45,0.03,7704881641.65
2013,3,Company_4,Utilities,1201435078.51,0.16,197039192.58,123.93,0.63,1.37,0.02,10873023778.73
2013,3,Company_5,Technology,1441722094.21,0.19,272823497.42,148.71,0.55,0.94,0.03,5596327489.74
2013,3,Company_6,Manufacturing,1682009109.91,0.21,360733291.04,173.5,0.48,0.95,0.02,7126351251.24
2013,3,Company_7,Finance,1922296125.61,0.24,460768573.43,198.28,0.43,1.04,0.01,3784241494.12
2013,3,Company_8,Finance,1730066513.05,0.26,458343475.67,178.46,0.39,1.5,0.03,14251576299.73
2013,3,Company_9,Technology,2402870157.01,0.29,697215604.53,247.85,0.36,1.17,0.01,11997327461.32
2013,3,Company_10,Technology,2643157172.71,0.32,833627353.24,272.64,0.33,0.62,0.02,7178202108.5
2013,3,Company_11,Technology,2883444188.42,0.34,982164590.72,297.43,0.3,1.61,0.02,26780583785.09
2013,3,Company_12,Consumer Goods,3123731204.12,0.37,1142827316.98,322.21,0.28,1.64,0.04,11653590297.01
2013,3,Company_13,Technology,3364018219.82,0.39,1315615532.02,347.0,0.26,1.6,0.02,18112737406.72
2013,3,Company_14,Energy,3604305235.52,0.42,1500529235.83,371.78,0.25,0.76,0.02,7506610492.98
2013,3,Company_15,Consumer Goods,3844592251.22,0.44,1697568428.41,396.57,0.23,2.02,0.02,8065973223.95
2013,3,Company_16,Energy,4084879266.92,0.47,1906733109.77,421.35,0.22,0.39,0.01,23883180827.87
2013,3,Company_17,Energy,4325166282.62,0.49,2128023279.9,446.14,0.21,1.67,0.03,10943255871.89
2013,3,Company_18,Finance,4565453298.33,0.52,2361438938.81,470.92,0.2,0.79,0.01,41640068231.56
2013,3,Company_19,Energy,4805740314.03,0.54,2606980086.49,495.71,0.19,0.29,0.03,41146887819.44
2013,3,Company_20,Healthcare,5046027329.73,0.57,2864646722.94,520.5,0.18,0.73,0.01,10477399347.28
2013,3,Company_21,Energy,5286314345.43,0.59,3134438848.17,545.28,0.17,1.82,0.02,6583850059.11
2013,3,Company_22,Utilities,5526601361.13,0.62,3416356462.18,570.07,0.17,,0.01,37313457825.43
2013,3,Company_23,Utilities,5766888376.83,0.64,3710399564.96,594.85,0.16,1.65,0.02,46919015017.55
2013,3,Company_24,Consumer Goods,6007175392.53,0.67,4016568156.51,619.64,0.15,1.11,0.02,17622398625.36
2013,3,Company_25,Finance,6247462408.24,0.69,4334862236.84,644.42,0.15,1.37,0.03,44646303770.78
2013,4,Company_1,Consumer Goods,472666952.32,0.06,28697908.45,61.95,2.16,,0.03,5066647577.22
2013,4,Company_2,Healthcare,709000428.48,0.08,55345966.3,92.92,1.68,0.66,0.03,3233172420.74
2013,4,Company_3,Finance,1228934076.04,0.1,117251454.53,161.07,1.37,0.58,0.02,9062065114.13
2013,4,Company_4,Consumer Goods,1181667380.81,0.11,133240289.24,154.87,1.16,1.46,0.02,3712151473.46
2013,4,Company_5,Utilities,1418000856.97,0.13,184486554.34,185.85,1.01,0.62,0.02,12105713164.42
2013,4,Company_6,Consumer Goods,1654334333.13,0.15,243932221.84,216.82,0.89,1.51,-0.0,7578789053.06
2013,4,Company_7,Energy,1890667809.29,0.16,311577291.77,247.79,0.8,,0.03,24661346981.61
2013,4,Company_8,Energy,1701601028.36,0.18,309937411.28,223.02,0.72,0.89,0.04,5149561312.1
2013,4,Company_9,Finance,2363334761.61,0.2,471465638.86,309.74,0.66,1.26,0.02,20936518866.53
2013,4,Company_10,Manufacturing,2599668237.77,0.22,563708916.03,340.72,0.6,0.93,0.02,20199607141.88
2013,4,Company_11,Healthcare,2836001713.94,0.23,664151595.61,371.69,0.56,1.28,0.03,16186231743.31
2013,4,Company_12,Utilities,3072335190.1,0.25,772793677.61,402.67,0.52,0.94,-0.01,35776345678.94
2013,4,Company_13,Manufacturing,3308668666.26,0.27,889635162.02,433.64,0.49,0.48,0.02,28988415109.23
2013,4,Company_14,Healthcare,3545002142.42,0.29,1014676048.85,464.61,0.46,0.9,0.02,19832212320.24
2013,4,Company_15,Healthcare,3781335618.58,0.3,1147916338.09,495.59,0.43,0.62,0.03,21666348902.28
2013,4,Company_16,Energy,4017669094.74,0.32,1289356029.74,526.56,0.41,1.11,0.03,32483748443.87
2013,4,Company_17,Energy,4254002570.9,0.34,1438995123.82,557.54,0.39,0.85,0.02,9966342536.45
2013,4,Company_18,Finance,4490336047.06,0.36,1596833620.3,588.51,0.37,0.94,0.02,12927402522.02
2013,4,Company_19,Technology,4726669523.23,0.37,1762871519.21,619.49,0.35,0.89,0.02,27375635363.57
2013,4,Company_20,Finance,4963002999.39,0.39,1937108820.52,650.46,0.34,0.68,0.02,10464281680.59
2013,4,Company_21,Finance,5199336475.55,0.41,2119545524.25,681.43,0.32,1.72,0.05,58595402988.0
2013,4,Company_22,Technology,5435669951.71,0.43,2310181630.4,712.41,0.31,,0.02,46299950392.27
2013,4,Company_23,Finance,5672003427.87,0.44,2509017138.96,743.38,0.3,1.58,0.02,36576826240.73
2013,4,Company_24,Energy,5908336904.03,0.46,2716052049.94,774.36,0.29,2.04,0.03,8771831130.44
2013,4,Company_25,Technology,6144670380.19,0.48,2931286363.33,805.33,0.27,1.53,0.03,43366276936.96
2014,1,Company_1,Technology,331615044.06,0.13,42462699.03,82.89,1.95,1.43,0.02,4481706292.22
2014,1,Company_2,Energy,497422566.09,0.16,81892348.13,124.34,1.52,1.42,0.01,11023183506.75
2014,1,Company_3,Finance,862199114.56,0.2,173490456.04,215.52,1.24,1.6,0.03,18144097163.06
2014,1,Company_4,Consumer Goods,829037610.15,0.24,197148245.5,207.23,1.05,1.58,0.02,14767853077.59
2014,1,Company_5,Utilities,994845132.18,0.27,272974493.77,248.67,0.91,0.98,0.03,5764274950.95
2014,1,Company_6,Finance,1160652654.21,0.31,360932941.76,290.12,0.8,0.93,0.02,21435895914.45
2014,1,Company_7,Finance,1326460176.24,0.35,461023589.48,331.56,0.72,0.61,0.03,16631123328.26
2014,1,Company_8,Finance,1193814158.62,0.38,458597149.54,298.41,0.65,1.49,0.0,5464823284.92
2014,1,Company_9,Finance,1658075220.3,0.42,697601484.08,414.46,0.59,1.73,0.01,12925303030.52
2014,1,Company_10,Technology,1823882742.33,0.46,834088730.97,455.9,0.55,2.33,0.02,16463865680.95
2014,1,Company_11,Energy,1989690264.36,0.49,982708177.58,497.35,0.51,1.74,0.01,44276675661.94
2014,1,Company_12,Healthcare,2155497786.39,0.53,1143459823.91,538.79,0.47,1.06,0.01,24281281468.71
2014,1,Company_13,Healthcare,2321305308.42,0.57,1316343669.96,580.24,0.44,0.6,0.01,48691194247.22
2014,1,Company_14,Technology,2487112830.45,0.6,1501359715.74,621.68,0.41,1.13,0.02,14887498495.58
2014,1,Company_15,Healthcare,2652920352.48,0.64,1698507961.24,663.13,0.39,0.78,0.02,63836203206.78
2014,1,Company_16,Utilities,2818727874.51,0.68,1907788406.47,704.57,0.37,0.9,0.04,58816746378.56
2014,1,Company_17,Technology,2984535396.54,0.71,2129201051.42,746.02,0.35,1.79,0.01,47921694265.44
2014,1,Company_18,Energy,3150342918.57,0.75,2362745896.09,787.47,0.33,1.17,0.03,26989066441.0
2014,1,Company_19,Healthcare,3316150440.6,0.79,2608422940.48,828.91,0.32,1.32,0.02,19902159701.06
2014,1,Company_20,Healthcare,3481957962.63,0.82,2866232184.6,870.36,0.3,0.79,0.02,45897450631.33
2014,1,Company_21,Technology,3647765484.66,0.86,3136173628.44,911.8,0.29,1.26,0.01,24904143459.9
2014,1,Company_22,Energy,3813573006.69,0.9,3418247272.0,953.25,0.28,1.85,0.01,27958186866.5
2014,1,Company_23,Finance,3979380528.72,0.93,3712453115.29,994.69,0.27,1.63,0.03,83231499458.11
2014,1,Company_24,Finance,4145188050.75,0.97,4018791158.3,1036.14,0.26,0.87,0.0,102231633353.91
2014,1,Company_25,Consumer Goods,4310995572.78,1.01,4337261401.03,1077.58,0.25,0.44,0.01,73733393402.63
2014,2,Company_1,Energy,373932568.69,0.09,33871467.13,59.3,1.75,1.96,0.02,3346775925.83
2014,2,Company_2,Technology,560898853.04,0.12,65323543.75,88.95,1.36,1.26,0.03,5803098685.89
2014,2,Company_3,Finance,972224678.6,0.14,138389137.13,154.17,1.11,1.24,0.02,3941075495.95
2014,2,Company_4,Technology,934831421.73,0.17,157260383.1,148.24,0.94,1.45,0.02,4324225691.24
2014,2,Company_5,Finance,1121797706.07,0.19,217745145.83,177.89,0.82,0.81,0.02,17343127733.1
2014,2,Company_6,Utilities,1308763990.42,0.22,287907470.6,207.54,0.72,0.71,0.02,13441786438.21
2014,2,Company_7,Manufacturing,1495730274.77,0.25,367747357.4,237.19,0.64,0.78,0.03,13851272235.08
2014,2,Company_8,Finance,1346157247.29,0.27,365811844.99,213.47,0.58,0.8,0.02,21105979533.45
2014,2,Company_9,Finance,1869662843.46,0.3,556459817.12,296.48,0.53,0.74,0.02,9632240915.18
2014,2,Company_10,Utilities,2056629127.8,0.32,665332390.03,326.13,0.49,1.34,0.02,22319996162.18
2014,2,Company_11,Energy,2243595412.15,0.35,783882524.98,355.78,0.45,0.55,0.03,6061873119.7
2014,2,Company_12,Utilities,2430561696.49,0.38,912110221.97,385.43,0.42,0.87,0.02,32320230665.68
2014,2,Company_13,Healthcare,2617527980.84,0.4,1050015480.99,415.08,0.4,0.74,0.0,35261163972.02
2014,2,Company_14,Technology,2804494265.19,0.43,1197598302.06,444.73,0.37,1.24,0.02,36577416129.41
2014,2,Company_15,Finance,2991460549.53,0.45,1354858685.15,474.38,0.35,1.26,0.05,29581152790.87
2014,2,Company_16,Utilities,3178426833.88,0.48,1521796630.29,504.02,0.33,1.1,0.02,41827537745.76
2014,2,Company_17,Healthcare,3365393118.22,0.5,1698412137.46,533.67,0.31,1.1,0.03,31432232602.82
2014,2,Company_18,Technology,3552359402.57,0.53,1884705206.67,563.32,0.3,1.25,0.05,9450277548.21
2014,2,Company_19,Healthcare,3739325686.91,0.56,2080675837.92,592.97,0.28,1.11,0.0,47415275132.37
2014,2,Company_20,Energy,3926291971.26,0.58,2286324031.2,622.62,0.27,1.27,0.01,57080396850.82
2014,2,Company_21,Utilities,4113258255.61,0.61,2501649786.52,652.27,0.26,1.0,0.03,11678053878.67
2014,2,Company_22,Finance,4300224539.95,0.63,2726653103.87,681.92,0.25,1.66,0.02,44654269794.19
2014,2,Company_23,Consumer Goods,4487190824.3,0.66,2961333983.27,711.56,0.24,1.66,0.04,23399349612.52
2014,2,Company_24,Technology,4674157108.64,0.69,3205692424.7,741.21,0.23,0.82,0.02,71533190050.94
2014,2,Company_25,Healthcare,4861123392.99,0.71,3459728428.16,770.86,0.22,1.47,0.0,73466324088.13
2014,3,Company_1,Consumer Goods,425129559.04,0.05,19871124.74,73.09,3.68,1.78,-0.0,3455794574.54
2014,3,Company_2,Consumer Goods,637694338.56,0.06,38322883.43,109.64,2.86,1.18,0.0,7045848968.04
2014,3,Company_3,Manufacturing,1105336853.51,0.07,81187738.23,190.03,2.34,1.06,0.0,6376337129.25
2014,3,Company_4,Manufacturing,1062823897.6,0.09,92258793.44,182.73,1.98,1.37,0.01,2231983152.73
2014,3,Company_5,Technology,1275388677.12,0.1,127742944.76,219.27,1.72,2.04,0.02,8662555113.67
2014,3,Company_6,Manufacturing,1487953456.64,0.11,168904560.3,255.82,1.51,0.74,0.03,8023512808.1
2014,3,Company_7,Technology,1700518236.16,0.13,215743640.04,292.36,1.36,1.69,0.03,28609849922.8
2014,3,Company_8,Energy,1530466412.55,0.14,214608147.2,263.12,1.23,1.09,0.01,18749861705.76
2014,3,Company_9,Healthcare,2125647795.2,0.15,326454192.17,365.45,1.12,1.05,0.02,35749331613.02
2014,3,Company_10,Utilities,2338212574.73,0.17,390325664.55,402.0,1.03,0.84,0.03,17157012864.34
2014,3,Company_11,Utilities,2550777354.25,0.18,459874601.14,438.54,0.95,0.69,0.04,4839194838.56
2014,3,Company_12,Finance,2763342133.77,0.19,535101001.95,475.09,0.89,1.02,0.01,19230242740.15
2014,3,Company_13,Healthcare,2975906913.29,0.21,616004866.96,511.63,0.83,1.01,0.03,23870332644.8
2014,3,Company_14,Healthcare,3188471692.81,0.22,702586196.19,548.18,0.78,1.11,0.03,29414488779.23
2014,3,Company_15,Technology,3401036472.33,0.23,794844989.63,584.72,0.74,1.83,0.04,31252047726.04
2014,3,Company_16,Manufacturing,3613601251.85,0.25,892781247.28,621.27,0.7,1.48,0.02,9797936691.0
2014,3,Company_17,Healthcare,3826166031.37,0.26,996394969.14,657.81,0.66,1.21,0.02,14242951992.53
2014,3,Company_18,Energy,4038730810.89,0.27,1105686155.22,694.36,0.63,1.28,0.01,58725631864.79
2014,3,Company_19,Technology,4251295590.41,0.29,1220654805.5,730.9,0.6,1.41,0.03,43811959321.6
2014,3,Company_20,Energy,4463860369.93,0.3,1341300920.0,767.45,0.57,0.76,0.03,36508398356.6
2014,3,Company_21,Technology,4676425149.45,0.31,1467624498.71,803.99,0.55,1.23,0.02,35928772111.15
2014,3,Company_22,Manufacturing,4888989928.97,0.33,1599625541.63,840.54,0.53,0.84,0.03,52119001610.62
2014,3,Company_23,Utilities,5101554708.49,0.34,1737304048.76,877.08,0.5,0.93,0.02,50568736610.52
2014,3,Company_24,Healthcare,5314119488.01,0.35,1880660020.11,913.63,0.49,1.24,0.03,69892563029.43
2014,3,Company_25,Technology,5526684267.53,0.37,2029693455.66,950.17,0.47,2.09,0.02,65791687852.5
2014,4,Company_1,Manufacturing,476746062.26,0.09,44659122.98,77.09,1.73,,0.0,5486255329.55
2014,4,Company_2,Healthcare,715119093.39,0.12,86128308.61,115.63,1.34,0.71,0.02,6945643001.58
2014,4,Company_3,Manufacturing,1239539761.87,0.15,182464416.75,200.42,1.1,0.91,0.03,16153088591.79
2014,4,Company_4,Finance,1191865155.65,0.17,207345928.13,192.71,0.93,1.21,0.05,6552928321.66
2014,4,Company_5,Consumer Goods,1430238186.78,0.2,287094362.03,231.26,0.81,1.39,0.04,13365242903.58
2014,4,Company_6,Healthcare,1668611217.91,0.23,379602545.35,269.8,0.71,1.54,0.03,4860627620.87
2014,4,Company_7,Finance,1906984249.04,0.25,484870478.09,308.34,0.64,0.55,0.01,13865490856.95
2014,4,Company_8,Technology,1716285824.13,0.28,482318528.21,277.51,0.58,1.79,0.03,12732996175.9
2014,4,Company_9,Technology,2383730311.29,0.31,733685591.85,385.43,0.53,2.12,0.02,29561524399.26
2014,4,Company_10,Healthcare,2622103342.42,0.33,877232772.86,423.97,0.48,1.58,0.03,41532498790.55
2014,4,Company_11,Technology,2860476373.55,0.36,1033539703.3,462.51,0.45,1.84,0.01,27819742011.18
2014,4,Company_12,Finance,3098849404.68,0.39,1202606383.16,501.06,0.42,1.24,0.02,30361181871.77
2014,4,Company_13,Utilities,3337222435.81,0.41,1384432812.44,539.6,0.39,0.84,0.03,52749261415.07
2014,4,Company_14,Energy,3575595466.94,0.44,1579018991.15,578.14,0.37,1.42,0.02,15441542307.82
2014,4,Company_15,Healthcare,3813968498.07,0.47,1786364919.28,616.69,0.35,0.6,0.03,29372635575.43
2014,4,Company_16,Manufacturing,4052341529.2,0.5,2006470596.83,655.23,0.33,0.63,0.01,44666908919.52
2014,4,Company_17,Energy,4290714560.33,0.52,2239336023.81,693.77,0.31,1.64,0.02,9874726914.86
2014,4,Company_18,Consumer Goods,4529087591.46,0.55,2484961200.21,732.32,0.29,1.73,0.01,53519029290.24
2014,4,Company_19,Consumer Goods,4767460622.59,0.58,2743346126.04,770.86,0.28,0.83,0.02,39828506215.75
2014,4,Company_20,Finance,5005833653.72,0.6,3014490801.28,809.4,0.27,1.07,0.02,21120622077.03
2014,4,Company_21,Technology,5244206684.85,0.63,3298395225.95,847.94,0.26,1.18,0.02,63151202902.51
2014,4,Company_22,Healthcare,5482579715.98,0.66,3595059400.05,886.49,0.25,0.91,0.01,64343413598.74
2014,4,Company_23,Consumer Goods,5720952747.11,0.68,3904483323.57,925.03,0.24,1.99,0.02,88919166504.38
2014,4,Company_24,Consumer Goods,5959325778.23,0.71,4226666996.51,963.57,0.23,1.53,0.03,77598877680.79
2014,4,Company_25,Healthcare,6197698809.36,0.74,4561610418.87,1002.12,0.22,2.08,0.02,42041091320.98
2015,1,Company_1,Utilities,360944091.35,0.05,18570806.16,56.76,3.06,1.2,0.04,4217645697.14
2015,1,Company_2,Technology,541416137.02,0.07,35815126.16,85.14,2.38,1.75,0.03,4111100595.19
2015,1,Company_3,Consumer Goods,938454637.5,0.08,75875008.02,147.58,1.95,1.34,0.04,4996973608.68
2015,1,Company_4,Technology,902360228.36,0.1,86221600.03,141.91,1.65,2.26,0.03,7720081143.69
2015,1,Company_5,Finance,1082832274.04,0.11,119383753.88,170.29,1.43,2.13,0.03,16968229392.57
2015,1,Company_6,Healthcare,1263304319.71,0.12,157851852.36,198.67,1.26,1.5,0.03,2192146256.85
2015,1,Company_7,Energy,1443776365.38,0.14,201625895.45,227.05,1.13,1.43,0.0,4068698527.39
2015,1,Company_8,Consumer Goods,1299398728.84,0.15,200564706.52,204.35,1.02,1.88,0.01,14900869525.52
2015,1,Company_9,Consumer Goods,1804720456.73,0.17,305091815.48,283.82,0.93,0.67,0.03,20558186744.51
2015,1,Company_10,Energy,1985192502.4,0.18,364783692.42,312.2,0.86,,0.02,24379695597.07
2015,1,Company_11,Technology,2165664548.07,0.2,429781513.98,340.58,0.79,1.11,0.01,17701490825.04
2015,1,Company_12,Energy,2346136593.75,0.21,500085280.15,368.96,0.74,0.45,0.02,30852329740.78
2015,1,Company_13,Finance,2526608639.42,0.23,575694990.94,397.34,0.69,0.88,0.02,13101884916.24
2015,1,Company_14,Technology,2707080685.09,0.24,656610646.35,425.72,0.65,0.96,0.02,24620147979.66
2015,1,Company_15,Healthcare,2887552730.76,0.26,742832246.38,454.11,0.61,0.85,0.03,20588565665.28
2015,1,Company_16,Consumer Goods,3068024776.44,0.27,834359791.02,482.49,0.58,1.29,0.02,22374686060.12
2015,1,Company_17,Consumer Goods,3248496822.11,0.29,931193280.28,510.87,0.55,0.83,0.01,35241634027.69
2015,1,Company_18,Technology,3428968867.78,0.3,1033332714.16,539.25,0.52,1.17,0.02,12004011696.01
2015,1,Company_19,Technology,3609440913.45,0.32,1140778092.65,567.63,0.5,0.78,0.03,35017243159.98
2015,1,Company_20,Finance,3789912959.13,0.33,1253529415.76,596.01,0.48,0.87,0.02,57403022896.55
2015,1,Company_21,Finance,3970385004.8,0.35,1371586683.49,624.4,0.46,1.26,0.04,14753848867.94
2015,1,Company_22,Finance,4150857050.47,0.36,1494949895.83,652.78,0.44,0.89,0.01,32310641312.63
2015,1,Company_23,Finance,4331329096.15,0.37,1623619052.79,681.16,0.42,0.62,0.04,57417692178.1
2015,1,Company_24,Finance,4511801141.82,0.39,1757594154.37,709.54,0.4,1.21,0.02,62614918006.55
2015,1,Company_25,Technology,4692273187.49,0.4,1896875200.57,737.92,0.39,1.21,-0.0,64327570775.63
2015,2,Company_1,Technology,384755572.22,0.1,36718341.71,67.22,1.83,1.14,0.03,836844916.18
2015,2,Company_2,Manufacturing,577133358.33,0.12,70813944.72,100.83,1.42,2.08,0.03,1318689988.06
2015,2,Company_3,Technology,1000364487.77,0.15,150020653.27,174.76,1.16,1.55,0.02,11860948303.99
2015,2,Company_4,Consumer Goods,961888930.55,0.18,170478015.08,168.04,0.99,0.95,0.04,5904071029.37
2015,2,Company_5,Energy,1154266716.66,0.2,236046482.42,201.65,0.85,0.99,0.03,19748123041.58
2015,2,Company_6,Healthcare,1346644502.77,0.23,312105904.53,235.26,0.75,1.21,0.02,13637528885.55
2015,2,Company_7,Healthcare,1539022288.88,0.26,398656281.41,268.87,0.67,2.15,0.0,9787009955.12
2015,2,Company_8,Healthcare,1385120059.99,0.29,396558090.46,241.98,0.61,1.56,0.02,15909950006.77
2015,2,Company_9,Technology,1923777861.1,0.31,603229899.51,336.09,0.56,1.88,0.03,5246826339.57
2015,2,Company_10,Manufacturing,2116155647.21,0.34,721253140.72,369.69,0.51,0.43,0.01,6174735624.84
2015,2,Company_11,Energy,2308533433.32,0.37,849767336.7,403.3,0.47,1.04,0.04,11592092330.15
2015,2,Company_12,Consumer Goods,2500911219.43,0.4,988772487.45,436.91,0.44,0.82,0.01,25467303577.06
2015,2,Company_13,Healthcare,2693289005.54,0.42,1138268592.98,470.52,0.41,1.0,0.03,24351267589.14
2015,2,Company_14,Technology,2885666791.65,0.45,1298255653.29,504.13,0.39,1.39,0.02,5219848354.75
2015,2,Company_15,Finance,3078044577.76,0.48,1468733668.37,537.74,0.37,0.86,0.01,24989236787.57
2015,2,Company_16,Finance,3270422363.87,0.5,1649702638.22,571.35,0.35,1.22,0.03,13416641832.98
2015,2,Company_17,Technology,3462800149.98,0.53,1841162562.84,604.96,0.33,1.33,0.02,16118879208.98
2015,2,Company_18,Healthcare,3655177936.09,0.56,2043113442.24,638.56,0.31,1.09,0.01,45032227042.24
2015,2,Company_19,Finance,3847555722.2,0.59,2255555276.42,672.17,0.3,0.76,0.04,41509630590.55
2015,2,Company_20,Energy,4039933508.31,0.61,2478488065.37,705.78,0.28,1.95,0.04,45912027789.27
2015,2,Company_21,Finance,4232311294.42,0.64,2711911809.09,739.39,0.27,0.46,0.01,67996976173.16
2015,2,Company_22,Energy,4424689080.53,0.67,2955826507.59,773.0,0.26,1.42,0.01,19582643885.15
2015,2,Company_23,Finance,4617066866.64,0.7,3210232160.86,806.61,0.25,1.08,0.02,25448748789.19
2015,2,Company_24,Technology,4809444652.75,0.72,3475128768.9,840.22,0.24,0.05,0.0,44224807928.36
2015,2,Company_25,Technology,5001822438.86,0.75,3750516331.72,873.82,0.23,1.17,0.01,45874186788.87
2015,3,Company_1,Utilities,311576488.89,0.1,32401676.45,29.11,0.9,,0.01,960287072.37
2015,3,Company_2,Technology,467364733.33,0.13,62488947.44,43.67,0.7,1.43,0.03,1607743613.22
2015,3,Company_3,Utilities,810098871.1,0.16,132383992.35,75.69,0.57,1.59,0.04,3770529808.25
2015,3,Company_4,Technology,778941222.21,0.19,150436354.94,72.78,0.48,1.11,0.01,1728380762.9
2015,3,Company_5,Technology,934729466.66,0.22,208296491.46,87.34,0.42,1.46,0.02,1357362958.97
2015,3,Company_6,Finance,1090517711.1,0.25,275414249.81,101.89,0.37,1.41,0.03,4814496296.01
2015,3,Company_7,Finance,1246305955.54,0.28,351789630.02,116.45,0.33,0.97,0.02,8961337136.0
2015,3,Company_8,Healthcare,1121675359.99,0.31,349938105.65,104.81,0.3,1.23,0.01,4500708720.65
2015,3,Company_9,Utilities,1557882444.43,0.34,532313255.94,145.56,0.27,0.71,0.03,1932442293.08
2015,3,Company_10,Technology,1713670688.87,0.37,636461501.67,160.12,0.25,1.6,0.03,6769307468.17
2015,3,Company_11,Healthcare,1869458933.31,0.4,749867369.24,174.68,0.23,1.09,0.02,3572226710.26
2015,3,Company_12,Utilities,2025247177.75,0.43,872530858.66,189.23,0.22,1.56,0.04,18228500536.57
2015,3,Company_13,Finance,2181035422.2,0.46,1004451969.91,203.79,0.2,1.12,0.02,6101509637.11
2015,3,Company_14,Energy,2336823666.64,0.49,1145630703.01,218.34,0.19,1.52,0.03,14224393872.12
